date,grower_id,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL.1,Pack Out %,kqf_pre,kqf_final,Lot Pack Out,Useable w3% allow,"Useable 
w 3 % Allow",GTLID,BogID,# Totes,"Ave Bin 
Wgt.",NetWeight
2016-10-05,Deca01,CAR23,"3,692",5033,2.5,0,28,BL,"40,480",94.87%,1,2,"38,403",,"38,403",,,,,
2016-10-05,Deca01,CAR23,"3,693",5034,2.1,0,31,BL,"40,220",94.30%,1,2,"37,926",,"37,926",,,,,
2016-10-05,Deca01,CAR23,"3,693",5038,2.1,0,31,BL,"32,380",94.30%,1,2,"30,534",,"30,534",,,,,
2016-10-05,Deca03,ZPD,"3,694",5035,,,,PD,"2,800",96.93%,1,2,"2,714",,"2,714",,,,,
2016-10-05,Hamb01,Pond V,"3,697",5040,3.5,0,35,EB,"13,940",92.85%,1,2,"12,943",,"12,943",,,,,
2016-10-05,Hann01,D14,"3,690",5031,2.2,0,37,BL,"25,240",96.74%,1,2,"24,417",,"24,417",,,,,
2016-10-05,Hann01,D13,"3,696",5039,2,0,37,BL,"15,640",97.80%,1,2,"15,296",,"15,296",,,,,
2016-10-05,Padu01,Rock#5,"3,698",5041,5.4,0,31,EB,"14,480",92.33%,1,2,"13,370",,"13,049",,,,,
2016-10-05,Pink01,Ramp,"3,691",5032,1.8,0,28,EB,"10,660",95.83%,1,2,"10,216",,"10,216",,,,,
2016-10-05,Reze02,#8,"3,689",5030,0.5,0,23,BL,"17,640",97.95%,1,2,"17,278",,"17,278",,,,,
2016-10-06,Deca03,ZPD,"3,716",5060,,,,PD,"3,920",99.11%,1,2,"3,885",,"3,885",,,,,
2016-10-06,Hamb03,COOMBE,"3,715",5059,1.3,0,33,EB,"26,100",94.56%,1,2,"24,680",,"24,680",,,,,
2016-10-06,Hann01,D10,"3,706",5050,2.8,0,30,BL,"26,940",97.41%,1,2,"26,243",,"26,243",,,,,
2016-10-06,Hann03,B3,"3,699",5042,2.2,0,40,EB,"57,180",96.90%,1,2,"55,410",,"55,410",,,,,
2016-10-06,Hann03,B3,"3,705",5049,2,0,29,EB,"26,440",96.01%,1,2,"25,384",,"25,384",,,,,
2016-10-06,Hann03,MEL A6,"3,712",5056,2.4,0,30,BL,"46,460",96.64%,1,2,"44,899",,"44,899",,,,,
2016-10-06,John05,Full01,"3,700",5043,2.4,0,30,BL,"41,820",95.57%,1,2,"39,966",,"39,966",,,,,
2016-10-06,John05,Full01,"3,707",5051,2,0,33,BL,"56,740",96.15%,1,2,"54,553",,"54,553",,,,,
2016-10-06,John05,Full01,"3,711",5055,2.8,0,37,BL,"60,540",96.01%,1,2,"58,123",,"58,123",,,,,
2016-10-06,Medi01,A6,"3,709",5053,0.8,0,33,EB,"30,980",95.95%,1,2,"29,725",,"29,725",,,,,
2016-10-06,Medi01,A6,"3,713",5057,1.8,0,35,EB,"22,780",96.48%,1,2,"21,979",,"21,979",,,,,
2016-10-06,Padu01,Rock#5,"3,703",5047,6,0,34,EB,"14,000",87.34%,1,2,"12,228",,"11,861",,,,,
2016-10-06,Pink01,Center,"3,701",5044,1.3,0,32,EB,"17,020",95.90%,1,2,"16,322",,"16,322",,,,,
2016-10-06,Pink01,Center,"3,701",5045,1.3,0,32,EB,"15,680",95.90%,1,2,"15,037",,"15,037",,,,,
2016-10-06,Pink01,Center,"3,708",5052,4.5,0,35,EB,"16,980",93.83%,1,2,"15,933",,"15,694",,,,,
2016-10-06,Reze02,#8,"3,702",5046,1.4,0,27,BL,"57,060",97.62%,1,2,"55,700",,"55,700",,,,,
2016-10-06,Reze02,#8,"3,704",5048,2.9,0,26,BL,"41,560",97.46%,1,2,"40,503",,"40,503",,,,,
2016-10-06,Reze02,#4,"3,710",5054,1.5,0,28,BL,"57,120",97.07%,1,2,"55,444",,"55,444",,,,,
2016-10-06,Reze02,#4,"3,714",5058,1.6,0,30,BL,"49,160",96.67%,1,2,"47,524",,"47,524",,,,,
2016-10-06,Reze02,#4,"3,717",5061,2.9,0,26,BL,"58,420",96.41%,1,2,"56,323",,"56,323",,,,,
2016-10-07,CLMil1,S03,"3,729",5073,1.9,0,36,MX,"29,820",93.48%,1,2,"27,875",,"27,875",,,,,
2016-10-07,CLMil1,S03,"3,731",5075,0.6,0,26,MX,"6,820",94.21%,1,2,"6,425",,"6,425",,,,,
2016-10-07,Hann03,B2,"3,719",5063,0.1,0,57,EB,"55,660",96.11%,1,2,"53,496",,"53,496",,,,,
2016-10-07,Hann03,B2,"3,725",5069,1.8,0,55,EB,"51,480",96.52%,1,2,"49,689",,"49,689",,,,,
2016-10-07,Hann03,B2,"3,726",5070,1.3,0,59,EB,"59,420",95.44%,1,2,"56,712",,"56,712",,,,,
2016-10-07,Hann03,B2,"3,727",5071,0.9,0,56,EB,"7,580",96.99%,1,2,"7,352",,"7,352",,,,,
2016-10-07,Hann03,B4,"3,728",5072,1.2,0,48,BL,"30,700",97.45%,1,2,"29,917",,"29,917",,,,,
2016-10-07,Hann03,B1,"3,733",5077,0.6,0,24,ST,"28,900",97.01%,1,2,"28,035",,"28,035",,,,,
2016-10-07,Medi01,A6,"3,718",5062,1.6,0,23,EB,"30,200",97.41%,1,2,"29,419",,"29,419",,,,,
2016-10-07,Medi01,A6,"3,722",5066,0.3,0,28,EB,"28,460",95.18%,1,2,"27,088",,"27,088",,,,,
2016-10-07,Padu01,Rock#4,"3,732",5076,4.2,0,27,BL,"15,640",91.52%,1,2,"14,314",,"14,142",,,,,
2016-10-07,Pink01,Reserv,"3,724",5068,0.9,0,30,EB,"17,500",95.63%,1,2,"16,736",,"16,736",,,,,
2016-10-07,Reze01,Ell 3,"3,730",5074,1.4,0,26,BL,"56,740",96.61%,1,2,"54,816",,"54,816",,,,,
2016-10-07,Reze02,#4,"3,720",5064,1.1,0,24,BL,"58,200",96.75%,1,2,"56,308",,"56,308",,,,,
2016-10-07,Reze02,#4,"3,721",5065,1.8,0,31,BL,"48,860",96.79%,1,2,"47,290",,"47,290",,,,,
2016-10-07,Reze02,#4,"3,723",5067,0.1,0,22,BL,"11,120",97.17%,1,2,"10,805",,"10,805",,,,,
2016-10-08,Deca01,MP1A,"3,737",5082,4.65,0,40,ST,"37,760",92.06%,1,2,"34,761",,"34,188",,,,,
2016-10-08,Deca01,MP1A,"3,737",5087,4.65,0,40,ST,"23,100",92.06%,1,2,"21,266",,"20,915",,,,,
2016-10-08,Hann01,D-15,"3,736",5081,0.75,0,45,BL,"59,160",96.92%,1,2,"57,336",,"57,336",,,,,
2016-10-08,Hann01,D-15,"3,736",5085,0.75,0,45,BL,"49,900",96.92%,1,2,"48,361",,"48,361",,,,,
2016-10-08,Medi01,A8,"3,738",5084,1.3,0,38,EB,"25,000",97.46%,1,2,"24,365",,"24,365",,,,,
2016-10-08,Pink01,road,"3,739",5086,1.7,0,38,EB,"11,200",94.61%,1,2,"10,596",,"10,596",,,,,
2016-10-08,Reze01,Ell 3,"3,730",5079,1.4,0,26,BL,"48,960",96.61%,1,2,"47,300",,"47,300",,,,,
2016-10-08,Reze01,Ell 3,"3,734",5078,1,0,29,BL,"25,440",97.41%,1,2,"24,781",,"24,781",,,,,
2016-10-08,Reze01,Ell 4,"3,735",5080,2.93,0,30,BL,"60,180",97.40%,1,2,"58,615",,"58,615",,,,,
2016-10-08,Reze01,Ell 4,"3,735",5083,2.93,0,30,BL,"49,180",97.40%,1,2,"47,901",,"47,901",,,,,
2016-10-08,Reze01,Ell 4,"3,735",5088,2.93,0,30,BL,"23,640",97.40%,1,2,"23,025",,"23,025",,,,,
2016-10-08,Reze01,Ell 4,"3,735",5089,2.93,0,30,BL,"42,360",97.40%,1,2,"41,258",,"41,258",,,,,
2016-10-10,Ande01,A-4,"3,742",5094,4.6,0,35,ST,"34,800",81.81%,1,2,"28,471",,"28,015",,,,,
2016-10-10,Bapt04,Cemet,"",,,,,BL,"","",1,2,"",,"",,,,,
2016-10-10,Beat01,Corwin,"3,744",5095,2.8,0,40,MX,"41,320",93.65%,1,2,"38,698",,"38,698",,,,,
2016-10-10,Beat01,Corwin,"3,752",5104,1.4,0,36,MX,"8,860",90.45%,1,2,"8,014",,"8,014",,,,,
2016-10-10,CLPin1,Middle,"3,751",5102,8,0,30,EB,"31,640",92.62%,1,2,"29,305",,"27,839",,,,,
2016-10-10,CLPin1,Middle,"3,751",5105,8,0,30,EB,"31,480",92.62%,1,2,"29,156",,"27,699",,,,,
2016-10-10,Deca01,MP1B,"3,740",5090,2.4,0,32,ST,"36,200",95.54%,1,2,"34,586",,"34,586",,,,,
2016-10-10,Deca01,MP1B,"3,740",5091,2.4,0,32,ST,"42,100",95.54%,1,2,"40,224",,"40,224",,,,,
2016-10-10,Deca01,MP1B,"3,746",5092,2.9,0,23,ST,"39,200",95.81%,1,2,"37,559",,"37,559",,,,,
2016-10-10,Deca01,MP2,"3,749",5100,0.7,0,40,ST,"39,580",95.92%,1,2,"37,967",,"37,967",,,,,
2016-10-10,Deca01,MP2,"3,756",5109,2.5,0,39,ST,"42,380",95.95%,1,2,"40,663",,"40,663",,,,,
2016-10-10,Deca01,MP6,"3,763",5121,3.2,0,31,ST,"32,940",95.63%,1,2,"31,499",,"31,499",,,,,
2016-10-10,Deca01,MP2,"3,764",5113,2.3,0,28,ST,"12,000",96.23%,1,2,"11,548",,"11,548",,,,,
2016-10-10,Grew02,ROCK,"3,750",5101,2.1,0,21,ST,"43,700",95.42%,1,2,"41,699",,"41,699",,,,,
2016-10-10,Grew02,ROCK,"3,757",5111,2.6,0,20,ST,"41,340",94.97%,1,2,"39,260",,"39,260",,,,,
2016-10-10,Grew02,ROCK,"3,762",5120,2.2,0,26,ST,"21,060",95.71%,1,2,"20,157",,"20,157",,,,,
2016-10-10,Hann03,B5a,"3,741",5093,2,0,24,BL,"57,640",97.55%,1,2,"56,229",,"56,229",,,,,
2016-10-10,Hann03,B5a,"3,743",5096,2.4,0,41,BL,"41,720",96.86%,1,2,"40,408",,"40,408",,,,,
2016-10-10,Medi01,A1,"3,761",5118,2.55,0,23,SN,"15,940",97.02%,1,2,"15,466",,"15,466",,,,,
2016-10-10,Medi01,A1,"3,761",5119,2.55,0,23,SN,"27,380",97.02%,1,2,"26,565",,"26,565",,,,,
2016-10-10,Norr02,BS2,"3,745",5097,3.6,0,24,ST,"27,600",96.43%,1,2,"26,616",,"26,616",,,,,
2016-10-10,Norr02,BS2,"3,755",5108,1.8,0,21,ST,"39,500",97.06%,1,2,"38,337",,"38,337",,,,,
2016-10-10,Norr02,BS2,"3,758",5112,2.2,0,20,ST,"29,700",96.33%,1,2,"28,609",,"28,609",,,,,
2016-10-10,Norr02,BS3,"3,760",5116,4.1,0,17,ST,"40,140",96.28%,1,2,"38,648",,"38,222",,,,,
2016-10-10,Norr02,BS3,"3,760",5117,4.1,0,17,ST,"39,660",96.28%,1,2,"38,185",,"37,765",,,,,
2016-10-10,Pink01,field,"3,747",5098,1.7,0,38,EB,"17,020",94.14%,1,2,"16,023",,"16,023",,,,,
2016-10-10,Pink01,field,"3,754",5107,0.4,0,41,EB,"9,960",95.27%,1,2,"9,489",,"9,489",,,,,
2016-10-10,Reze01,Lanz 1,"3,753",5106,2,0,20,ST,"45,820",97.23%,1,2,"44,553",,"44,553",,,,,
2016-10-10,Reze01,Lanz 8,"3,759",5114,1.4,0,34,BL,"49,440",97.07%,1,2,"47,992",,"47,992",,,,,
2016-10-10,Reze01,Lanz 8,"3,759",5115,1.4,0,34,BL,"8,280",97.07%,1,2,"8,037",,"8,037",,,,,
2016-10-10,Youn02,4,"3,748",5099,0.7,0,40,EB,"20,760",95.71%,1,2,"19,870",,"19,870",,,,,
2016-10-10,Youn02,4,"3,748",5110,0.7,0,40,EB,"7,100",95.71%,1,2,"6,795",,"6,795",,,,,
2016-10-11,CLPin1,Middle,"3,772",5130,1.05,0,35,EB,"28,920",93.55%,1,2,"27,054",,"27,054",,,,,
2016-10-11,CLPin1,Middle,"3,772",5133,1.05,0,35,EB,"18,080",93.55%,1,2,"16,914",,"16,914",,,,,
2016-10-11,Deca01,MP3,"3,767",5124,14.2,0,31,ST,"19,880",86.93%,1,2,"17,281",,"15,346",,,,,
2016-10-11,Deca03,ZPD,"3,774",5132,,,,PD,"2,540",93.58%,1,2,"2,377",,"2,377",,,,,
2016-10-11,DeMo01,4,"3,779",5141,3.2,0,17,OS,"34,980",95.39%,1,2,"33,369",,"33,369",,,,,
2016-10-11,Hann01,C 8,"3,771",5129,1,0,59,EB,"7,740",96.95%,1,2,"7,504",,"7,504",,,,,
2016-10-11,Hann01,C19,"3,776",5136,0.9,0,33,ST,"58,780",97.33%,1,2,"57,209",,"57,209",,,,,
2016-10-11,Hann01,C19,"3,776",5139,0.9,0,33,ST,"51,380",97.33%,1,2,"50,006",,"50,006",,,,,
2016-10-11,Hann01,C19,"3,776",5143,0.9,0,33,ST,"10,960",97.33%,1,2,"10,667",,"10,667",,,,,
2016-10-11,Medi01,A7,"3,773",5131,1.6,0,23,ST,"28,260",97.15%,1,2,"27,454",,"27,454",,,,,
2016-10-11,Medi01,A7,"3,777",5138,2.1,0,23,ST,"4,240",98.82%,1,2,"4,190",,"4,190",,,,,
2016-10-11,Reze01,Lanz 5,"3,765",5122,2.6,0,24,BL,"59,920",96.51%,1,2,"57,829",,"57,829",,,,,
2016-10-11,Reze01,Lanz 5,"3,768",5125,1.8,0,33,BL,"50,240",96.80%,1,2,"48,633",,"48,633",,,,,
2016-10-11,Reze01,Lanz 5,"3,768",5128,1.8,0,33,BL,"31,980",96.80%,1,2,"30,957",,"30,957",,,,,
2016-10-11,Reze01,Lanz 2,"3,780",5142,1.5,2,26,ST,"59,660",97.22%,1,2,"57,999",,"57,709",,,,,
2016-10-11,Shur02,1,"3,766",5123,1.5,0,31,MX,"22,340",89.08%,1,2,"19,901",,"19,901",,,,,
2016-10-11,Shur02,1,"3,770",5127,2.1,0,33,MX,"19,620",88.30%,1,2,"17,324",,"17,324",,,,,
2016-10-11,Shur02,1,"3,775",5135,0.4,0,33,MX,"22,840",90.63%,1,2,"20,699",,"20,699",,,,,
2016-10-11,Shur02,1,"3,778",5140,2.4,0,33,MX,"19,420",88.69%,1,2,"17,223",,"17,223",,,,,
2016-10-11,Youn02,1,"3,769",5126,1.3,0,38,BL,"20,540",95.04%,1,2,"19,522",,"19,522",,,,,
2016-10-11,Youn02,1,"3,769",5134,1.3,0,38,BL,"21,540",95.04%,1,2,"20,472",,"20,472",,,,,
2016-10-11,Youn02,1,"3,769",5137,1.3,0,38,BL,"11,120",95.04%,1,2,"10,569",,"10,569",,,,,
2016-10-12,CLPin1,Middle,"3,782",5145,0.8,0,23,EB,"30,300",93.75%,1,2,"28,405",,"28,405",,,,,
2016-10-12,CLPin1,Middle,"3,797",5166,1.5,0,41,EB,"30,840",95.98%,1,2,"29,599",,"29,599",,,,,
2016-10-12,CLPin1,Middle,"3,797",5168,1.5,0,41,EB,"29,940",95.98%,1,2,"28,736",,"28,736",,,,,
2016-10-12,CLPin1,Middle,"3,801",5172,1.5,0,37,EB,"22,620",95.29%,1,2,"21,554",,"21,554",,,,,
2016-10-12,Deca01,MP3,"3,809",5154,8.3,0,40,ST,"45,480",87.66%,1,2,"39,866",,"37,753",,,,,
2016-10-12,Deca01,MP3,"3,825",5150,12.5,0,32,ST,"42,880",83.63%,1,2,"35,858",,"32,452",,,,,
2016-10-12,Hann01,C18,"3,784",5147,0.9,0,30,ST,"59,060",96.37%,1,2,"56,914",,"56,914",,,,,
2016-10-12,Hann01,C18,"3,789",5151,2.1,0,22,ST,"51,120",96.69%,1,2,"49,429",,"49,429",,,,,
2016-10-12,Hann01,C18,"3,789",5157,2.1,0,22,ST,"44,780",96.69%,1,2,"43,299",,"43,299",,,,,
2016-10-12,Hann01,C18,"3,795",5164,1.8,0,26,ST,"53,980",96.48%,1,2,"52,080",,"52,080",,,,,
2016-10-12,Hann01,C10,"3,799",5169,0.95,0,47,EB,"45,600",95.54%,1,2,"43,565",,"43,565",,,,,
2016-10-12,Hann01,C10,"3,799",5171,0.95,0,47,EB,"52,620",95.54%,1,2,"50,271",,"50,271",,,,,
2016-10-12,Norr01,A-12,"3,790",5156,0.3,0,29,MX,"39,620",94.38%,1,2,"37,392",,"37,392",,,,,
2016-10-12,Norr01,A-12,"3,792",5160,1.2,0,22,MX,"41,360",94.22%,1,2,"38,968",,"38,968",,,,,
2016-10-12,Norr01,A-12,"3,796",5165,2.4,0,23,MX,"5,880",95.90%,1,2,"5,639",,"5,639",,,,,
2016-10-12,Pink01,CHER01,"3,793",5162,3.6,0,22,MX,"17,600",93.21%,1,2,"16,405",,"16,307",,,,,
2016-10-12,Reze01,Lanz 2,"3,781",5144,2.1,0,24,ST,"31,734",95.50%,1,2,"30,306",,"30,306",,,,,
2016-10-12,Reze01,Lanz 4,"3,786",5149,1.3,0,33,BL,"59,520",96.75%,1,2,"57,583",,"57,583",,,,,
2016-10-12,Reze01,Lanz 4,"3,786",5155,1.3,0,33,BL,"49,900",96.75%,1,2,"48,276",,"48,276",,,,,
2016-10-12,Reze01,Lanz 4,"3,786",5158,1.3,0,33,BL,"23,460",96.75%,1,2,"22,697",,"22,697",,,,,
2016-10-12,Reze01,Lanz 4,"3,786",5161,1.3,0,33,BL,"58,920",96.75%,1,2,"57,002",,"57,002",,,,,
2016-10-12,Reze01,Lanz 6,"3,800",5170,1.3,0,34,BL,"47,760",97.22%,1,2,"46,431",,"46,431",,,,,
2016-10-12,Shur02,1,"3,783",5146,3.7,0,23,MX,"22,780",91.98%,1,2,"20,952",,"20,805",,,,,
2016-10-12,Shur02,1,"3,785",5148,4.3,0,29,MX,"19,160",88.79%,1,2,"17,013",,"16,792",,,,,
2016-10-12,Shur02,1,"3,788",5153,5.1,0,27,MX,"19,440",87.20%,1,2,"16,952",,"16,596",,,,,
2016-10-12,Smit02,B-1,"3,787",5152,2.2,0,30,EB,"18,500",91.48%,1,2,"16,923",,"16,923",,,,,
2016-10-12,Smit02,LSHAW,"3,794",5163,2.7,0,20,ST,"45,440",96.91%,1,2,"44,036",,"44,036",,,,,
2016-10-12,Youn02,23,"3,791",5159,1,0,35,MX,"19,100",94.41%,1,2,"18,033",,"18,033",,,,,
2016-10-12,Youn02,23,"3,798",5167,1.2,0,38,MX,"4,620",94.35%,1,2,"4,359",,"4,359",,,,,
2016-10-13,CLPaq1,Tike 9,"3,810",5180,0.4,0,26,BL,"11,820",94.13%,1,2,"11,126",,"11,126",,,,,
2016-10-13,CLPaq1,Tike 9,"3,813",5187,0.9,0,31,BL,"6,840",94.63%,1,2,"6,473",,"6,473",,,,,
2016-10-13,Deca01,MP5,"3,814",5190,1.4,0,48,ST,"24,320",95.30%,1,2,"23,176",,"23,176",,,,,
2016-10-13,Deca01,MP4,"3,817",5194,2.7,0,37,ST,"27,140",95.63%,1,2,"25,954",,"25,954",,,,,
2016-10-13,Deca01,MP3,"3,825",5185,12.5,0,32,ST,"39,600",83.63%,1,2,"33,116",,"29,970",,,,,
2016-10-13,Deca03,ZPD,"3,803",5174,,,,PD,"7,540",99.12%,1,2,"7,474",,"7,474",,,,,
2016-10-13,Deca03,ZPD,"3,803",5186,,,,PD,"4,340",99.12%,1,2,"4,302",,"4,302",,,,,
2016-10-13,Hann01,C 7,"3,804",5176,1.3,0,47,EB,"45,840",95.53%,1,2,"43,791",,"43,791",,,,,
2016-10-13,Hann01,C17,"3,808",5179,1.18,0,33,ST,"58,740",96.74%,1,2,"56,825",,"56,825",,,,,
2016-10-13,Hann01,C17,"3,808",5184,1.18,0,33,ST,"51,180",96.74%,1,2,"49,512",,"49,512",,,,,
2016-10-13,Hann01,C17,"3,808",5188,1.18,0,33,ST,"59,180",96.74%,1,2,"57,251",,"57,251",,,,,
2016-10-13,Hann01,C17,"3,808",5192,1.18,0,33,ST,"44,420",96.74%,1,2,"42,972",,"42,972",,,,,
2016-10-13,Hann01,C17,"3,818",5195,1.3,0,36,ST,"45,720",97.26%,1,2,"44,468",,"44,468",,,,,
2016-10-13,Hann01,C17,"3,818",5198,1.3,0,36,ST,"15,100",97.26%,1,2,"14,687",,"14,687",,,,,
2016-10-13,Norr01,A-11,"3,805",5177,1.4,0,15,ST,"19,160",96.40%,1,2,"18,470",,"18,470",,,,,
2016-10-13,Norr01,A-6,"3,816",5193,1,0,34,EB,"20,060",90.36%,1,2,"18,126",,"18,126",,,,,
2016-10-13,Reze01,Lanz 6,"3,802",5173,1.35,0,32,BL,"23,400",96.76%,1,2,"22,642",,"22,642",,,,,
2016-10-13,Reze01,Lanz 3,"3,807",5178,0.8,0,24,ST,"49,720",96.58%,1,2,"48,019",,"48,019",,,,,
2016-10-13,Reze01,Lanz 3,"3,811",5181,1.7,0,25,ST,"62,760",95.63%,1,2,"60,017",,"60,017",,,,,
2016-10-13,Reze01,Lanz 3,"3,811",5183,1.7,0,25,ST,"18,960",95.63%,1,2,"18,131",,"18,131",,,,,
2016-10-13,Reze01,Lanz 3,"3,815",5191,2.4,0,22,ST,"25,060",95.51%,1,2,"23,935",,"23,935",,,,,
2016-10-13,Reze01,Lanz 7,"3,819",5196,0.7,0,31,BL,"58,220",96.31%,1,2,"56,072",,"56,072",,,,,
2016-10-13,Shur02,2,"3,812",5182,7.6,0,18,MX,"23,020",89.86%,1,2,"20,687",,"19,735",,,,,
2016-10-13,Shur02,2,"3,812",5189,7.6,0,18,MX,"18,940",89.86%,1,2,"17,020",,"16,237",,,,,
2016-10-13,Shur02,2,"3,820",5197,11.7,0,17,MX,"22,420",86.14%,1,2,"19,312",,"17,632",,,,,
2016-10-13,Smit02,USHAW,"3,806",5175,2.2,0,22,ST,"49,860",90.79%,1,2,"45,266",,"45,266",,,,,
2016-10-14,Ashl05,1,"3,828",5205,5.9,0,27,EB,"43,880",90.64%,1,2,"39,774",,"38,621",,,,,
2016-10-14,CLMil1,S10,"3,821",5199,2.5,0,30,ST,"22,800",95.32%,1,2,"21,733",,"21,733",,,,,
2016-10-14,CLPaq1,Tike 9,"3,834",5213,1.1,0,36,BL,"12,380",89.46%,1,2,"11,075",,"11,075",,,,,
2016-10-14,CLPaq1,Tike 9,"3,843",5225,2.3,0,32,BL,"8,760",93.87%,1,2,"8,223",,"8,223",,,,,
2016-10-14,CLPin1,Middle,"3,827",5206,7.8,0,42,EB,"30,400",93.45%,1,2,"28,409",,"27,045",,,,,
2016-10-14,CLPin1,Middle,"3,831",5209,5.7,0,40,EB,"30,680",91.19%,1,2,"27,977",,"27,222",,,,,
2016-10-14,CLPin1,Middle,"3,837",5216,2.5,0,40,EB,"31,800",90.60%,1,2,"28,811",,"28,811",,,,,
2016-10-14,CLPin1,Middle,"3,837",5218,2.5,0,40,EB,"30,480",90.60%,1,2,"27,615",,"27,615",,,,,
2016-10-14,CLPin1,Middle,"3,837",5220,2.5,0,40,EB,"30,940",90.60%,1,2,"28,032",,"28,032",,,,,
2016-10-14,CLPin1,Middle,"3,845",5227,8.1,0,38,EB,"31,840",91.60%,1,2,"29,166",,"27,679",,,,,
2016-10-14,Gate02,E1,"3,830",5208,3.2,0,26,ST,"53,480",95.52%,1,2,"51,083",,"51,083",,,,,
2016-10-14,Gate02,E1,"3,830",5212,3.2,0,26,ST,"28,480",95.52%,1,2,"27,203",,"27,203",,,,,
2016-10-14,Gate02,E1,"3,838",5219,3.2,0,26,ST,"51,940",97.50%,1,2,"50,640",,"50,640",,,,,
2016-10-14,Gate02,E1,"3,841",5223,3.6,0,29,ST,"28,300",95.14%,1,2,"26,924",,"26,924",,,,,
2016-10-14,Hann01,C15,"3,826",5204,0.7,0,52,BL,"58,360",96.76%,1,2,"56,471",,"56,471",,,,,
2016-10-14,Hann01,C15,"3,833",5211,1,0,54,BL,"49,860",96.97%,1,2,"48,351",,"48,351",,,,,
2016-10-14,Hann01,C15,"3,839",5221,0.3,0,57,BL,"59,360",96.94%,1,2,"57,543",,"57,543",,,,,
2016-10-14,Hann01,C15,"3,842",5224,0.7,0,52,BL,"44,540",97.11%,1,2,"43,252",,"43,252",,,,,
2016-10-14,Hann01,C15,"3,846",5228,1,0,52,BL,"49,500",97.04%,1,2,"48,035",,"48,035",,,,,
2016-10-14,Norr01,A-7,"3,832",5210,0.4,0,41,MX,"42,460",95.68%,1,2,"40,624",,"40,624",,,,,
2016-10-14,Norr01,A-7,"3,835",5214,0.9,0,35,MX,"24,020",96.55%,1,2,"23,192",,"23,192",,,,,
2016-10-14,Paqu04,LP3,"3,822",5200,3.4,0,34,EB,"28,720",95.74%,1,2,"27,496",,"27,496",,,,,
2016-10-14,Paqu04,LP3,"3,829",5207,2.8,0,33,EB,"7,280",92.12%,1,2,"6,706",,"6,706",,,,,
2016-10-14,Reze01,Lanz 7,"3,823",5201,2.8,0,38,BL,"50,980",97.26%,1,2,"49,581",,"49,581",,,,,
2016-10-14,Reze01,Lyon 4,"3,836",5215,2.2,0,38,ST,"58,120",95.51%,1,2,"55,511",,"55,511",,,,,
2016-10-14,Reze01,Lyon 4,"3,840",5222,0.7,0,25,ST,"48,840",98.13%,1,2,"47,926",,"47,926",,,,,
2016-10-14,Reze01,Lyon 4,"3,844",5226,2.9,0,27,ST,"19,160",95.91%,1,2,"18,376",,"18,376",,,,,
2016-10-14,Shur02,2,"3,824",5202,6.1,0,17,MX,"18,900",89.04%,1,2,"16,829",,"16,307",,,,,
2016-10-14,Shur02,2,"3,824",5203,6.1,0,17,MX,"21,020",89.04%,1,2,"18,717",,"18,137",,,,,
2016-10-14,Smit02,HIGH2,"3,847",5229,7.2,0,26,ST,"49,900",95.78%,1,2,"47,793",,"45,881",,,,,
2016-10-14,Smit02,HIGH2,"3,848",5217,4.8,0,33,ST,"51,780",88.70%,1,2,"45,929",,"45,102",,,,,
2016-10-15,Cham01,big,"3,865",5249,6.7,0,25,ST,"25,560",96.40%,1,2,"24,641",,"23,729",,,,,
2016-10-15,Cham01,big,"3,873",5264,2.2,0,29,ST,"20,240",96.63%,1,2,"19,557",,"19,557",,,,,
2016-10-15,CLPin1,Middle,"3,849",5230,5.35,0,40,EB,"30,020",93.31%,1,2,"28,013",,"27,355",,,,,
2016-10-15,CLPin1,Middle,"3,853",5235,4.85,0,42,EB,"30,800",93.16%,1,2,"28,695",,"28,164",,,,,
2016-10-15,CLPin1,Middle,"3,853",5240,4.85,0,42,EB,"20,960",93.16%,1,2,"19,527",,"19,166",,,,,
2016-10-15,Deca01,Merry3,"3,871",5260,1.9,0,35,HO,"43,520",94.59%,1,2,"41,164",,"41,164",,,,,
2016-10-15,Deca01,Merry3,"3,871",5262,1.9,0,35,HO,"6,100",94.59%,1,2,"5,770",,"5,770",,,,,
2016-10-15,Gate02,E1,"3,851",5232,2.5,0,26,ST,"52,180",96.70%,1,2,"50,456",,"50,456",,,,,
2016-10-15,Gate02,E1,"3,852",5233,2.5,0,28,ST,"27,720",96.52%,1,2,"26,754",,"26,754",,,,,
2016-10-15,Gate02,E1,"3,860",5243,2.3,0,28,ST,"41,580",96.48%,1,2,"40,115",,"40,115",,,,,
2016-10-15,Gate02,E2,"3,868",5255,2.6,0,30,ST,"28,580",95.00%,1,2,"27,151",,"27,151",,,,,
2016-10-15,Gate02,E2,"3,870",5259,4.2,0,34,ST,"53,860",94.61%,1,2,"50,958",,"50,958",,,,,
2016-10-15,Grew02,ROCK,"3,859",5242,4.8,0,20,EB,"47,460",93.63%,1,2,"44,435",,"44,435",,,,,
2016-10-15,Hann01,C15,"3,850",5231,1.95,0,47,BL,"59,880",97.29%,1,2,"58,258",,"58,258",,,,,
2016-10-15,Hann01,C15,"3,850",5234,1.95,0,47,BL,"9,380",97.29%,1,2,"9,126",,"9,126",,,,,
